Timestamp,Weight(kg),FilledLevel(%),AirQuality,RemainingFill(%),TimeDiff,FillRate(%)_per_second,EstimatedTimeToFull(s),EstimatedTimeToFull(days)
2024-09-06 03:00:00,4.7445743457020075,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-06 03:30:00,4.7445743457020075,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-06 04:00:00,4.7445743457020075,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-06 04:30:00,4.7445743457020075,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-06 05:00:00,4.7445743457020075,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-06 05:30:00,4.7445743457020075,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-06 06:00:00,4.972945719326352,30,4,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
2024-09-06 06:30:00,0.0,0,0,100,0 days 00:30:00,0.0,,
2024-09-06 07:00:00,0.3379861984335334,3,7,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-09-06 07:30:00,0.7119443441113458,6,6,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-09-06 08:00:00,1.1825792345078874,9,7,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-09-06 08:30:00,1.7099481282289188,12,1,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-09-06 09:00:00,2.2231431654853635,15,9,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-09-06 09:30:00,2.6752904673921796,18,8,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-09-06 10:00:00,2.9544025941952166,21,7,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-09-06 10:30:00,3.342691080368899,24,7,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-09-06 11:00:00,4.048505831387067,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-06 11:30:00,4.750828685010506,30,7,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
2024-09-06 12:00:00,5.0904095623631935,33,4,67,0 days 00:30:00,0.018333333333333333,3654.5454545454545,0.0422979797979798
2024-09-06 12:30:00,5.3415012540688664,36,1,64,0 days 00:30:00,0.02,3200.0,0.037037037037037035
2024-09-06 13:00:00,5.8714807719990185,39,5,61,0 days 00:30:00,0.021666666666666667,2815.3846153846152,0.03258547008547008
2024-09-06 13:30:00,6.470682274031459,42,4,58,0 days 00:30:00,0.023333333333333334,2485.714285714286,0.02876984126984127
2024-09-06 14:00:00,6.836148737577901,45,6,55,0 days 00:30:00,0.025,2200.0,0.02546296296296296
2024-09-06 14:30:00,7.443565191736456,48,7,52,0 days 00:30:00,0.02666666666666667,1949.9999999999998,0.02256944444444444
2024-09-06 15:00:00,7.74542908030869,51,6,49,0 days 00:30:00,0.028333333333333332,1729.4117647058824,0.020016339869281047
2024-09-06 15:30:00,8.219923279319975,54,6,46,0 days 00:30:00,0.03,1533.3333333333335,0.017746913580246916
2024-09-06 16:00:00,8.439270445311001,57,2,43,0 days 00:30:00,0.03166666666666667,1357.8947368421052,0.015716374269005847
2024-09-06 16:30:00,8.687702944115962,60,4,40,0 days 00:30:00,0.03333333333333333,1200.0,0.013888888888888888
2024-09-06 17:00:00,8.969294707526856,63,8,37,0 days 00:30:00,0.035,1057.142857142857,0.012235449735449735
2024-09-06 17:30:00,9.272452775234912,66,2,34,0 days 00:30:00,0.03666666666666667,927.2727272727273,0.010732323232323232
2024-09-06 18:00:00,0.0,0,1,100,0 days 00:30:00,0.0,,
2024-09-06 18:30:00,0.5440338216575411,3,8,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-09-06 19:00:00,1.2769647844293663,6,2,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-09-06 19:30:00,1.7205980944163557,9,7,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-09-06 20:00:00,2.4595463404471363,12,1,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-09-06 20:30:00,2.8969278080171845,15,3,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-09-06 21:00:00,3.5003761754027884,18,5,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-09-06 21:30:00,3.8414379170994337,21,5,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-09-06 22:00:00,4.244524870028186,24,1,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-09-06 22:30:00,4.577327560217543,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-06 23:00:00,4.577327560217543,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-06 23:30:00,4.577327560217543,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-07 00:00:00,4.577327560217543,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-07 00:30:00,4.577327560217543,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-07 01:00:00,4.577327560217543,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-07 01:30:00,4.577327560217543,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-07 02:00:00,4.577327560217543,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-07 02:30:00,4.577327560217543,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-07 03:00:00,4.577327560217543,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-07 03:30:00,4.577327560217543,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-07 04:00:00,4.577327560217543,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-07 04:30:00,4.577327560217543,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-07 05:00:00,4.577327560217543,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-07 05:30:00,4.577327560217543,27,3,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-07 06:00:00,4.870956605391114,30,2,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
2024-09-07 06:30:00,0.0,0,3,100,0 days 00:30:00,0.0,,
2024-09-07 07:00:00,0.23907259422468913,3,1,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-09-07 07:30:00,0.7160374523203474,6,1,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-09-07 08:00:00,1.2594958694214082,9,5,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-09-07 08:30:00,1.62946874034337,12,5,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-09-07 09:00:00,2.0400471861293146,15,9,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-09-07 09:30:00,2.8297935969878854,18,5,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-09-07 10:00:00,3.3160027188472507,21,1,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-09-07 10:30:00,3.5777361082673127,24,6,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-09-07 11:00:00,4.0741715565884355,27,6,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-07 11:30:00,4.434725844532344,30,1,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
2024-09-07 12:00:00,5.094933457411604,33,4,67,0 days 00:30:00,0.018333333333333333,3654.5454545454545,0.0422979797979798
2024-09-07 12:30:00,5.716616019791374,36,3,64,0 days 00:30:00,0.02,3200.0,0.037037037037037035
2024-09-07 13:00:00,6.031913700023754,39,4,61,0 days 00:30:00,0.021666666666666667,2815.3846153846152,0.03258547008547008
2024-09-07 13:30:00,6.3707307729437,42,3,58,0 days 00:30:00,0.023333333333333334,2485.714285714286,0.02876984126984127
2024-09-07 14:00:00,6.618642688215735,45,6,55,0 days 00:30:00,0.025,2200.0,0.02546296296296296
2024-09-07 14:30:00,6.985266733116499,48,8,52,0 days 00:30:00,0.02666666666666667,1949.9999999999998,0.02256944444444444
2024-09-07 15:00:00,7.5164344756554,51,1,49,0 days 00:30:00,0.028333333333333332,1729.4117647058824,0.020016339869281047
2024-09-07 15:30:00,8.179632071230927,54,6,46,0 days 00:30:00,0.03,1533.3333333333335,0.017746913580246916
2024-09-07 16:00:00,8.546134780501779,57,8,43,0 days 00:30:00,0.03166666666666667,1357.8947368421052,0.015716374269005847
2024-09-07 16:30:00,9.327817883804878,60,1,40,0 days 00:30:00,0.03333333333333333,1200.0,0.013888888888888888
2024-09-07 17:00:00,10.01713896136435,63,6,37,0 days 00:30:00,0.035,1057.142857142857,0.012235449735449735
2024-09-07 17:30:00,10.253759482477614,66,8,34,0 days 00:30:00,0.03666666666666667,927.2727272727273,0.010732323232323232
2024-09-07 18:00:00,0.0,0,1,100,0 days 00:30:00,0.0,,
2024-09-07 18:30:00,0.668678681909066,3,3,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-09-07 19:00:00,1.339750256320633,6,1,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-09-07 19:30:00,1.8047616325870581,9,7,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-09-07 20:00:00,2.116626657378371,12,6,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-09-07 20:30:00,2.379647397364045,15,3,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-09-07 21:00:00,3.069816772640205,18,8,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-09-07 21:30:00,3.5339836158765614,21,1,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-09-07 22:00:00,4.015503574841948,24,7,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-09-07 22:30:00,4.808936469916679,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-07 23:00:00,4.808936469916679,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-07 23:30:00,4.808936469916679,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-08 00:00:00,4.808936469916679,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-08 00:30:00,4.808936469916679,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-08 01:00:00,4.808936469916679,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-08 01:30:00,4.808936469916679,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-08 02:00:00,4.808936469916679,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-08 02:30:00,4.808936469916679,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-08 03:00:00,4.808936469916679,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-08 03:30:00,4.808936469916679,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-08 04:00:00,4.808936469916679,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-08 04:30:00,4.808936469916679,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-08 05:00:00,4.808936469916679,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-08 05:30:00,4.808936469916679,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-08 06:00:00,5.146454372941597,30,2,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
2024-09-08 06:30:00,0.0,0,3,100,0 days 00:30:00,0.0,,
2024-09-08 07:00:00,0.5977964217006686,3,6,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-09-08 07:30:00,1.2049499384520679,6,5,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-09-08 08:00:00,1.4941929119759703,9,6,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-09-08 08:30:00,1.942950866069903,12,6,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-09-08 09:00:00,2.146994823512552,15,6,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-09-08 09:30:00,2.5760020101582333,18,2,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-09-08 10:00:00,2.9675312052597014,21,7,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-09-08 10:30:00,3.6964917307566636,24,1,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-09-08 11:00:00,4.123293841210197,27,8,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-08 11:30:00,4.562201976441921,30,5,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
2024-09-08 12:00:00,4.945311604525822,33,8,67,0 days 00:30:00,0.018333333333333333,3654.5454545454545,0.0422979797979798
2024-09-08 12:30:00,5.1869673288645926,36,7,64,0 days 00:30:00,0.02,3200.0,0.037037037037037035
2024-09-08 13:00:00,5.577401318584991,39,8,61,0 days 00:30:00,0.021666666666666667,2815.3846153846152,0.03258547008547008
2024-09-08 13:30:00,6.35399588116948,42,7,58,0 days 00:30:00,0.023333333333333334,2485.714285714286,0.02876984126984127
2024-09-08 14:00:00,6.583077841429813,45,1,55,0 days 00:30:00,0.025,2200.0,0.02546296296296296
2024-09-08 14:30:00,6.7985968405214905,48,1,52,0 days 00:30:00,0.02666666666666667,1949.9999999999998,0.02256944444444444
2024-09-08 15:00:00,7.31134310950948,51,1,49,0 days 00:30:00,0.028333333333333332,1729.4117647058824,0.020016339869281047
2024-09-08 15:30:00,7.805232639756223,54,9,46,0 days 00:30:00,0.03,1533.3333333333335,0.017746913580246916
2024-09-08 16:00:00,8.375363271420266,57,7,43,0 days 00:30:00,0.03166666666666667,1357.8947368421052,0.015716374269005847
2024-09-08 16:30:00,8.898370313024103,60,3,40,0 days 00:30:00,0.03333333333333333,1200.0,0.013888888888888888
2024-09-08 17:00:00,9.405433046640395,63,2,37,0 days 00:30:00,0.035,1057.142857142857,0.012235449735449735
2024-09-08 17:30:00,9.934145905202959,66,8,34,0 days 00:30:00,0.03666666666666667,927.2727272727273,0.010732323232323232
2024-09-08 18:00:00,0.0,0,0,100,0 days 00:30:00,0.0,,
2024-09-08 18:30:00,0.6977947217534683,3,1,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-09-08 19:00:00,0.9697161765448243,6,7,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-09-08 19:30:00,1.19207356673876,9,3,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-09-08 20:00:00,1.7846091331575067,12,2,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-09-08 20:30:00,2.449450551551363,15,8,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-09-08 21:00:00,3.102723637934798,18,7,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-09-08 21:30:00,3.4663453162912727,21,2,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-09-08 22:00:00,3.8618176405239737,24,5,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-09-08 22:30:00,4.547855888310902,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-08 23:00:00,4.547855888310902,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-08 23:30:00,4.547855888310902,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-09 00:00:00,4.547855888310902,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-09 00:30:00,4.547855888310902,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-09 01:00:00,4.547855888310902,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-09 01:30:00,4.547855888310902,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-09 02:00:00,4.547855888310902,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-09 02:30:00,4.547855888310902,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-09 03:00:00,4.547855888310902,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-09 03:30:00,4.547855888310902,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-09 04:00:00,4.547855888310902,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-09 04:30:00,4.547855888310902,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-09 05:00:00,4.547855888310902,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-09 05:30:00,4.547855888310902,27,4,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-09 06:00:00,4.86898330873724,30,4,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
2024-09-09 06:30:00,0.0,0,1,100,0 days 00:30:00,0.0,,
2024-09-09 07:00:00,0.6785334757864858,3,5,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-09-09 07:30:00,0.9309896984135387,6,7,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-09-09 08:00:00,1.2578661970775467,9,1,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-09-09 08:30:00,1.7064774946879482,12,6,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-09-09 09:00:00,2.2480328369798963,15,5,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-09-09 09:30:00,2.667090053875028,18,8,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-09-09 10:00:00,3.285489407602315,21,4,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-09-09 10:30:00,3.8213468079479105,24,5,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-09-09 11:00:00,4.031499757722827,27,1,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-09 11:30:00,4.672260039965775,30,9,70,0 days 00:30:00,0.016666666666666666,4200.0,0.04861111111111111
2024-09-09 12:00:00,5.029199896240362,33,4,67,0 days 00:30:00,0.018333333333333333,3654.5454545454545,0.0422979797979798
2024-09-09 12:30:00,5.502985511589141,36,3,64,0 days 00:30:00,0.02,3200.0,0.037037037037037035
2024-09-09 13:00:00,5.809534715052169,39,5,61,0 days 00:30:00,0.021666666666666667,2815.3846153846152,0.03258547008547008
2024-09-09 13:30:00,6.299178529175503,42,9,58,0 days 00:30:00,0.023333333333333334,2485.714285714286,0.02876984126984127
2024-09-09 14:00:00,6.963576176457956,45,3,55,0 days 00:30:00,0.025,2200.0,0.02546296296296296
2024-09-09 14:30:00,7.601934691838062,48,6,52,0 days 00:30:00,0.02666666666666667,1949.9999999999998,0.02256944444444444
2024-09-09 15:00:00,7.872757468378099,51,4,49,0 days 00:30:00,0.028333333333333332,1729.4117647058824,0.020016339869281047
2024-09-09 15:30:00,8.105670807698953,54,9,46,0 days 00:30:00,0.03,1533.3333333333335,0.017746913580246916
2024-09-09 16:00:00,8.572179274436085,57,2,43,0 days 00:30:00,0.03166666666666667,1357.8947368421052,0.015716374269005847
2024-09-09 16:30:00,9.283083900760477,60,4,40,0 days 00:30:00,0.03333333333333333,1200.0,0.013888888888888888
2024-09-09 17:00:00,9.511366743653255,63,1,37,0 days 00:30:00,0.035,1057.142857142857,0.012235449735449735
2024-09-09 17:30:00,10.016837185453243,66,1,34,0 days 00:30:00,0.03666666666666667,927.2727272727273,0.010732323232323232
2024-09-09 18:00:00,0.0,0,0,100,0 days 00:30:00,0.0,,
2024-09-09 18:30:00,0.4180899193075115,3,8,97,0 days 00:30:00,0.0016666666666666668,58199.99999999999,0.673611111111111
2024-09-09 19:00:00,0.9080458312776118,6,9,94,0 days 00:30:00,0.0033333333333333335,28200.0,0.3263888888888889
2024-09-09 19:30:00,1.335366716160332,9,5,91,0 days 00:30:00,0.005,18200.0,0.21064814814814814
2024-09-09 20:00:00,1.5685510209616471,12,2,88,0 days 00:30:00,0.006666666666666667,13200.0,0.1527777777777778
2024-09-09 20:30:00,2.2772878245856614,15,1,85,0 days 00:30:00,0.008333333333333333,10200.0,0.11805555555555555
2024-09-09 21:00:00,3.0329223077393745,18,3,82,0 days 00:30:00,0.01,8200.0,0.09490740740740741
2024-09-09 21:30:00,3.8105181504048162,21,6,79,0 days 00:30:00,0.011666666666666667,6771.428571428572,0.07837301587301587
2024-09-09 22:00:00,4.185977760497665,24,3,76,0 days 00:30:00,0.013333333333333334,5700.0,0.06597222222222222
2024-09-09 22:30:00,4.513236730809087,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
2024-09-09 23:00:00,4.513236730809087,27,7,73,0 days 00:30:00,0.015,4866.666666666667,0.05632716049382716
